MSOA,IMD19,DeprivationDecile
E02006279,21472,7
E02000162,21472.25,7
E02004401,21473.8,7
E02004162,21474.6,7
E02005262,21475.75,7
E02003961,21479.4,7
E02006808,21481.25,7
E02003620,21486.5,7
E02000287,21489.75,7
E02004501,21491.2,7
E02006237,21493.25,7
E02002169,21495.166666666668,7
E02004779,21495.85714285714,7
E02005766,21498.25,7
E02002957,21501,7
E02001399,21506.2,7
E02003767,21509,7
E02005601,21514.75,7
E02003103,21526.8,7
E02001836,21533,7
E02004466,21536.4,7
E02005245,21539.5,7
E02000028,21540.25,7
E02001640,21542,7
E02004135,21547.2,7
E02004555,21548.75,7
E02004429,21553.8,7
E02001142,21555.25,7
E02006384,21556.833333333332,7
E02006434,21564,7
E02004196,21573,7
E02006619,21574.4,7
E02006177,21575.714285714286,7
E02006231,21580.5,7
E02005207,21584.6,7
E02003386,21594.4,7
E02006133,21594.75,7
E02006882,21595.11111111111,7
E02005597,21606.14285714286,7
E02002188,21606.5,7
E02006872,21608.444444444445,7
E02004621,21610.75,7
E02002559,21616,7
E02004543,21617,7
E02002920,21617.75,7
E02002508,21618.666666666668,7
E02001292,21620.6,7
E02006717,21621.333333333332,7
E02005632,21633.333333333332,7
E02006099,21644,7
E02001683,21648.333333333332,7
E02006796,21651.2,7
E02006242,21653,7
E02006401,21653.6,7
E02004022,21656.25,7
E02003549,21660.4,7
E02004279,21663,7
E02005310,21665.2,7
E02006685,21671,7
E02006312,21671.4,7
E02000923,21671.75,7
E02000030,21674.333333333332,7
E02000894,21679,7
E02000046,21682.5,7
E02001674,21685.166666666668,7
E02006076,21685.2,7
E02003771,21687.75,7
E02003374,21689.25,7
E02005639,21692.333333333332,7
E02003690,21694,7
E02000594,21705.2,7
E02006526,21706.166666666668,7
E02005895,21706.6,7
E02004808,21716,7
E02006625,21720,7
E02003031,21723.5,7
E02006689,21727.333333333332,7
E02005397,21728,7
E02005624,21733.6,7
E02005288,21736,7
E02000941,21742,7
E02000596,21747.8,7
E02006658,21750.75,7
E02005457,21753,7
E02004922,21763,7
E02000849,21764.6,7
E02004138,21766.6,7
E02003508,21769,7
E02004023,21776,7
E02004734,21777.428571428572,7
E02003477,21782,7
E02006051,21783.5,7
E02005518,21786.166666666668,7
E02006217,21796.166666666668,7
E02006189,21800.8,7
E02000975,21802.6,7
E02005914,21803,7
E02003729,21805.5,7
E02000936,21808.6,7
E02006600,21811.5,7
E02000453,21814,7
E02004432,21818,7
E02003138,21836,7
E02006394,21836.333333333332,7
E02005750,21843,7
E02003183,21844.75,7
E02004722,21847.4,7
E02001260,21850.4,7
E02006388,21853.4,7
E02001430,21853.4,7
E02002020,21856.333333333332,7
E02001448,21859.8,7
E02003859,21860.714285714286,7
E02006033,21861.5,7
E02005545,21862,8
E02003004,21869.6,8
E02004379,21871.4,8
E02002518,21883.571428571428,8
E02000034,21887,8
E02001222,21897.5,8
E02005787,21902.166666666668,8
E02004524,21907.4,8
E02002363,21909.25,8
E02003113,21910.333333333332,8
E02004207,21913.25,8
E02002766,21917.666666666668,8
E02002748,21927.5,8
E02004871,21931.333333333332,8
E02002338,21933,8
E02006660,21934,8
E02003367,21935.25,8
E02005202,21935.4,8
E02004292,21953.6,8
E02004091,21957.333333333332,8
E02000470,21967.8,8
E02004200,21969.333333333332,8
E02004290,21972.5,8
E02003637,21974.4,8
E02006712,21976,8
E02006281,21978.666666666668,8
E02005393,21979,8
E02003795,21979.333333333332,8
E02002422,21984,8
E02006249,21985.4,8
E02006504,21991.333333333332,8
E02000048,21993.8,8
E02005011,21994.5,8
E02002998,21997.75,8
E02005633,21999.333333333332,8
E02002589,22003.6,8
E02005931,22006.166666666668,8
E02001138,22009.333333333332,8
E02004169,22015.75,8
E02003702,22022.75,8
E02006769,22026,8
E02005701,22027.5,8
E02004390,22031.4,8
E02006407,22039.5,8
E02004616,22041,8
E02004941,22043.5,8
E02002446,22045.5,8
E02002761,22053.25,8
E02004909,22056.333333333332,8
E02002599,22056.666666666668,8
E02006518,22057.4,8
E02006715,22057.6,8
E02004514,22058.5,8
E02006820,22058.5,8
E02001220,22063.5,8
E02006292,22065,8
E02000181,22065,8
E02004163,22068,8
E02004750,22070.333333333332,8
E02003094,22073.75,8
E02006690,22073.8,8
E02001819,22074.8,8
E02004006,22076.833333333332,8
E02004708,22078.333333333332,8
E02006763,22084,8
E02002473,22084.5,8
E02002300,22088.75,8
E02006443,22098,8
E02006670,22099.5,8
E02003236,22101.166666666668,8
E02003617,22102.5,8
E02004919,22104,8
E02005099,22106.4,8
E02006136,22108.166666666668,8
E02001545,22108.833333333332,8
E02005470,22118.333333333332,8
E02005866,22118.5,8
E02004525,22129.8,8
E02005239,22142.25,8
E02006556,22149,8
E02005782,22152.833333333332,8
E02003822,22153,8
E02001194,22153,8
E02006058,22153.8,8
E02006832,22155,8
E02000934,22156.4,8
E02005403,22156.5,8
E02000986,22160.4,8
E02006781,22165,8
E02002095,22170.2,8
E02001812,22175.571428571428,8
E02000170,22181.4,8
E02004841,22184.5,8
E02002316,22193.25,8
E02006437,22194.4,8
E02002549,22199.6,8
E02005527,22201.6,8
E02004772,22205.666666666668,8
E02005473,22216.8,8
E02004776,22223,8
E02005064,22224.2,8
E02004015,22232.25,8
E02004137,22233,8
E02004154,22237,8
E02006672,22242.666666666668,8
E02006188,22248.5,8
E02004076,22251,8
E02006544,22254.833333333332,8
E02005149,22255.666666666668,8
E02002443,22257,8
E02006184,22259.333333333332,8
E02002290,22260,8
E02000091,22268.166666666668,8
E02002691,22278.2,8
E02005730,22281.285714285714,8
E02002912,22283.5,8
E02006756,22287,8
E02004738,22287.2,8
E02002930,22288.5,8
E02005746,22289,8
E02002510,22289.75,8
E02005096,22290.166666666668,8
E02003916,22291,8
E02006215,22291,8
E02000405,22296,8
E02005175,22301.4,8
E02004400,22301.85714285714,8
E02006828,22306.4,8
E02004255,22306.5,8
E02000608,22310,8
E02002980,22311.25,8
E02004074,22314,8
E02006646,22316.5,8
E02006111,22319.8,8
E02002471,22322.333333333332,8
E02003707,22325.75,8
E02002709,22328,8
E02004509,22329.5,8
E02000447,22332.5,8
E02003710,22334,8
E02003661,22336,8
E02004704,22345,8
E02001479,22353.5,8
E02003582,22355.2,8
E02006174,22365.166666666668,8
E02003989,22365.2,8
E02001035,22375.2,8
E02002270,22377.6,8
E02005408,22384.5,8
E02004032,22398.166666666668,8
E02000943,22399.4,8
E02005091,22402,8
E02004016,22403.6,8
E02001446,22407,8
E02003347,22408,8
E02006063,22408.25,8
E02006692,22415.5,8
E02004422,22425,8
E02001387,22435.4,8
E02006498,22436.714285714286,8
E02005059,22447.5,8
E02000418,22452.25,8
E02000077,22453.6,8
E02004654,22458.166666666668,8
E02002246,22464,8
E02006640,22475,8
E02006170,22476.25,8
E02005971,22476.5,8
E02003726,22477.6,8
E02005621,22480,8
E02006864,22480.2,8
E02005965,22485.666666666668,8
E02002732,22495.5,8
E02006592,22498,8
E02000100,22499.8,8
E02006651,22505.5,8
E02003362,22508.8,8
E02005461,22513.666666666668,8
E02000850,22514.285714285714,8
E02006697,22519,8
E02006492,22525,8
E02005833,22525.4,8
E02004263,22528.666666666668,8
E02004361,22529.2,8
E02002324,22531,8
E02005151,22533.125,8
E02002039,22533.75,8
E02004090,22537.25,8
E02004622,22544.8,8
E02000584,22548,8
E02003169,22550.4,8
E02005328,22550.8,8
E02005929,22551.2,8
E02002264,22554,8
E02006668,22561.75,8
E02005628,22562.5,8
E02002915,22562.75,8
E02006505,22569,8
E02004489,22573,8
E02004669,22580.75,8
E02005162,22585,8
E02006709,22590.5,8
E02002472,22595,8
E02006468,22597.833333333332,8
E02004120,22598.4,8
E02002333,22601.2,8
E02004794,22601.8,8
E02006746,22603.5,8
E02000433,22605.5,8
E02003254,22605.8,8
E02004403,22609.25,8
E02003781,22610.5,8
E02000495,22613.833333333332,8
E02003011,22615,8
E02001828,22621,8
E02000966,22626,8
E02004384,22626.2,8
E02005757,22635.2,8
E02004858,22636.333333333332,8
E02006400,22648.25,8
E02005775,22653,8
E02006790,22661.75,8
E02002302,22669,8
E02003757,22671.5,8
E02002705,22673.6,8
E02006276,22679.666666666668,8
E02000484,22682.8,8
E02002793,22687.666666666668,8
E02003341,22692.5,8
E02006158,22697,8
E02003665,22706,8
E02003559,22708,8
E02006246,22710.8,8
E02006294,22713.25,8
E02004243,22715.75,8
E02003733,22722.2,8
E02003999,22731.6,8
E02006112,22733,8
E02001991,22740.166666666668,8
E02006471,22749.25,8
E02005366,22755,8
E02002349,22755.75,8
E02002983,22772.75,8
E02003118,22773.666666666668,8
E02001792,22778,8
E02003763,22787.285714285714,8
E02004446,22792.25,8
E02000052,22795.333333333332,8
E02005904,22800.666666666668,8
E02004495,22804.666666666668,8
E02005027,22807.5,8
E02006866,22807.5,8
E02003754,22814.75,8
E02003349,22820.4,8
E02004506,22820.5,8
E02004783,22824,8
E02005926,22824,8
E02001618,22829.666666666668,8
E02004132,22832.6,8
E02004774,22836.166666666668,8
E02003379,22838,8
E02004969,22839,8
E02000232,22841,8
E02003240,22843.5,8
E02002328,22844.25,8
E02006004,22846,8
E02003299,22851.25,8
E02004677,22851.8,8
E02004030,22863.5,8
E02000592,22869.4,8
E02003695,22875.333333333332,8
E02005994,22886,8
E02000085,22890.8,8
E02005635,22894,8
E02006166,22895.2,8
E02006601,22901.8,8
E02003703,22909.8,8
E02006266,22911.6,8
E02005127,22918.166666666668,8
E02005210,22932.14285714286,8
E02005598,22934.4,8
E02006538,22937.4,8
E02004661,22939.5,8
E02005191,22943,8
E02004786,22947.5,8
E02006173,22950.25,8
E02000389,22967.4,8
E02002725,22971.5,8
E02005089,22972.5,8
E02004619,22979,8
E02000128,22981.2,8
E02002323,22984.833333333332,8
E02000285,22986.5,8
E02006610,22987.75,8
E02006647,22996.75,8
E02005799,22998.833333333332,8
E02000498,22999,8
E02000587,23001.8,8
E02004034,23005,8
E02004608,23005.285714285714,8
E02005499,23008.75,8
E02001304,23010.428571428572,8
E02003427,23013,8
E02003590,23031.6,8
E02004202,23042,8
E02006666,23051.5,8
E02003874,23056,8
E02004463,23056.8,8
E02004920,23057.166666666668,8
E02002601,23057.6,8
E02003384,23069.25,8
E02006460,23069.85714285714,8
E02002098,23072.5,8
E02001325,23074.8,8
E02005412,23080,8
E02000953,23082.75,8
E02005324,23093,8
E02004597,23094,8
E02004929,23095.75,8
E02005536,23100.75,8
E02002306,23102.75,8
E02000090,23102.8,8
E02006745,23107.6,8
E02005015,23113.2,8
E02005816,23114.2,8
E02005534,23115.4,8
E02000856,23119,8
E02003225,23121.5,8
E02001532,23133.5,8
E02003251,23135,8
E02003976,23135.2,8
E02004204,23135.5,8
E02002817,23137.25,8
E02001453,23142.833333333332,8
E02001103,23143,8
E02000444,23159.8,8
E02003461,23163.8,8
E02005748,23168,8
E02005401,23168.75,8
E02006270,23170.714285714286,8
E02004795,23177.8,8
E02006704,23187,8
E02003857,23188,8
E02003460,23192.333333333332,8
E02000989,23195.833333333332,8
E02003469,23196.75,8
E02001559,23199,8
E02003607,23199.4,8
E02003388,23202.333333333332,8
E02006430,23205.6,8
E02006071,23209.5,8
E02004526,23227.8,8
E02006562,23229,8
E02002535,23240,8
E02001773,23240.25,8
E02006795,23241,8
E02005763,23242.25,8
E02001288,23250.6,8
E02006330,23250.833333333332,8
E02003971,23252.6,8
E02004879,23252.8,8
E02004820,23255.75,8
E02000859,23257.6,8
E02004448,23262.75,8
E02003618,23263,8
E02005087,23269.4,8
E02000297,23275,8
E02005743,23276.666666666668,8
E02000096,23281.4,8
E02000588,23281.6,8
E02005311,23283.666666666668,8
E02000080,23286.333333333332,8
E02006564,23288.25,8
E02003215,23295.2,8
E02000150,23297,8
E02001445,23297.8,8
E02000410,23299.75,8
E02005476,23304,8
E02005094,23305.2,8
E02000237,23313.2,8
E02005756,23317.5,8
E02006341,23317.5,8
E02000605,23321.6,8
E02006009,23324,8
E02005368,23324.333333333332,8
E02004063,23324.8,8
E02004872,23325.4,8
E02002624,23327.166666666668,8
E02002041,23336.75,8
E02005083,23339.25,8
E02004617,23339.5,8
E02002768,23355,8
E02005603,23357.8,8
E02003400,23361.6,8
E02004408,23362.4,8
E02003153,23373,8
E02004942,23376.75,8
E02005759,23382.2,8
E02000335,23383,8
E02004651,23385.25,8
E02005384,23386,8
E02006755,23386,8
E02004114,23391,8
E02000457,23395.25,8
E02005933,23397.4,8
E02001741,23398.8,8
E02002342,23400.5,8
E02002894,23409,8
E02003897,23418.25,8
E02006736,23423.75,8
E02005140,23426.2,8
E02004715,23429.4,8
E02005807,23433.25,8
E02001428,23434,8
E02004979,23440.75,8
E02002507,23442,8
E02006511,23448.571428571428,8
E02001499,23460.25,8
E02003979,23467,8
E02005086,23468.75,8
E02006187,23473.8,8
E02002769,23480,8
E02002746,23482.8,8
E02004314,23483,8
E02004653,23486.75,8
E02005159,23489,8
E02005488,23491,8
E02003478,23492.25,8
E02004764,23493,8
E02000613,23497,8
E02000154,23497.2,8
E02006143,23497.8,8
E02005993,23501.5,8
E02006003,23502.5,8
E02003318,23503,8
E02003758,23509.833333333332,8
E02005809,23513.2,8
E02004662,23515,8
E02001024,23521.6,8
E02006179,23528.5,8
E02004492,23538.5,8
E02003377,23554.333333333332,8
E02003002,23561.75,8
E02003017,23573.25,8
E02003653,23573.5,8
E02000473,23575.5,8
E02006501,23575.8,8
E02001442,23582.5,8
E02002783,23584.166666666668,8
E02003655,23584.666666666668,8
E02000214,23590.75,8
E02005402,23591.75,8
E02004452,23591.833333333332,8
E02002826,23593,8
E02005381,23593,8
E02000235,23594,8
E02001199,23601.6,8
E02003232,23602,8
E02004411,23604.333333333332,8
E02006192,23606.8,8
E02002708,23611,8
E02006721,23623,8
E02002029,23626.5,8
E02003465,23627.5,8
E02006333,23632.5,8
E02006818,23632.8,8
E02006551,23633.2,8
E02002928,23635.75,8
E02001289,23638.428571428572,8
E02003829,23639.5,8
E02006602,23640.4,8
E02005049,23643.25,8
E02003872,23655,8
E02002863,23655.75,8
E02002989,23662,8
E02003212,23667.333333333332,8
E02003738,23668.75,8
E02003033,23674.2,8
E02006011,23677,8
E02000026,23689.25,8
E02006161,23693.4,8
E02002475,23697.75,8
E02000846,23703,8
E02005783,23705.166666666668,8
E02003309,23714.2,8
E02000037,23715.5,8
E02000949,23717.833333333332,8
E02006732,23718.6,8
E02004916,23719,8
E02005530,23727.333333333332,8
E02004532,23727.5,8
E02000293,23730,8
E02005776,23732,8
E02000507,23733.2,8
E02004245,23735.2,8
E02003867,23735.4,8
E02006597,23744.6,8
E02004965,23749.25,8
E02001211,23751,8
E02006613,23751.2,8
E02004189,23751.25,8
E02004784,23751.75,8
E02004178,23754,8
E02002083,23756.75,8
E02003136,23761.6,8
E02004236,23765,8
E02005290,23768.2,8
E02002702,23770.5,8
E02004256,23773,8
E02004071,23774,8
E02002771,23775,8
E02005486,23775,8
E02006038,23775.75,8
E02005729,23779.5,8
E02004559,23796.5,8
E02004829,23806,8
E02004781,23814.4,8
E02000764,23814.714285714286,8
E02006662,23815.5,8
E02005642,23817.4,8
E02006683,23819.5,8
E02003072,23819.833333333332,8
E02004508,23820,8
E02005605,23827.428571428572,8
E02000211,23828.6,8
E02006739,23832,8
E02005986,23832.6,8
E02004165,23832.75,8
E02005959,23833.75,8
E02000604,23838.6,8
E02000793,23840.2,8
E02005937,23847.2,8
E02002540,23849.25,8
E02005983,23855.714285714286,8
E02005377,23856,8
E02001999,23857.5,8
E02004237,23859.2,8
E02002664,23861.6,8
E02005533,23861.833333333332,8
E02003237,23863.5,8
E02006271,23865.8,8
E02006508,23866.14285714286,8
E02004473,23866.2,8
E02006207,23866.5,8
E02003801,23871,8
E02003122,23874,8
E02002329,23877.571428571428,8
E02003104,23880.2,8
E02005456,23884.5,8
E02004039,23886.2,8
E02003701,23899.571428571428,8
E02004248,23901.6,8
E02006202,23903,8
E02004339,23908,8
E02005067,23910.5,8
E02005890,23913.25,8
E02000526,23921.2,8
E02003456,23924,8
E02004410,23925.75,8
E02006344,23928.166666666668,8
E02002800,23931.5,8
E02004607,23933.5,8
E02006925,23937.625,8
E02003740,23949.666666666668,8
E02006034,23952,8
E02003766,23953.75,8
E02000269,23953.8,8
E02003734,23967,8
E02006700,23968.5,8
E02006909,23970,8
E02006906,23981.428571428572,8
E02001615,23998,8
E02006378,24003.4,8
E02004638,24005,8
E02005651,24008,8
E02006495,24013.8,8
E02004821,24016,8
E02005040,24022.5,8
E02006561,24022.75,8
E02006598,24030.5,8
E02005195,24031,8
E02005500,24039.75,8
E02002011,24044.5,8
E02003823,24047.75,8
E02005211,24054.666666666668,8
E02003811,24057,8
E02005749,24058.833333333332,8
E02000863,24063,8
E02003604,24067.75,8
E02006456,24070.2,8
E02001681,24078.4,8
E02004028,24085.6,8
E02006001,24086,8
E02002573,24093.2,8
E02005765,24097,8
E02005987,24099,8
E02005154,24099.166666666668,8
E02006852,24103.571428571428,8
E02006393,24103.75,8
E02000039,24108.5,8
E02003279,24109,8
E02006566,24111.5,8
E02003206,24114.666666666668,8
E02000932,24114.833333333332,8
E02002327,24115.833333333332,8
E02004856,24118.5,8
E02006272,24119,8
E02002582,24122,8
E02004706,24125.2,8
E02005930,24128.4,8
E02001724,24133.2,8
E02006653,24135,8
E02002697,24140.25,8
E02005325,24144.2,8
E02001314,24145,8
E02003181,24146.2,8
E02006733,24152.5,8
E02005275,24158.75,8
E02003606,24162.2,8
E02000395,24164.25,8
E02003851,24167.75,8
E02005330,24170.5,8
E02000078,24171.8,8
E02005938,24173.75,8
E02001118,24178.5,8
E02003475,24181.222222222223,8
E02002102,24192.4,8
E02002867,24193.333333333332,8
E02006269,24196.25,8
E02003205,24197.4,8
E02005284,24204.75,8
E02002694,24231.428571428572,8
E02003264,24232.5,8
E02003068,24236.25,8
E02002929,24238.75,8
E02003483,24241,8
E02000615,24246.8,8
E02002574,24254.5,8
E02003807,24258.833333333332,8
E02005256,24261.4,8
E02002008,24263,8
E02002368,24263.2,8
E02005196,24270.25,8
E02001633,24271.8,8
E02005345,24275.666666666668,8
E02003756,24276.2,8
E02005477,24285.75,8
E02004518,24288,8
E02004720,24288.571428571428,8
E02005247,24298.833333333332,8
E02001673,24300.25,8
E02000475,24300.666666666668,8
E02005458,24301.5,8
E02005713,24303.75,8
E02004097,24306.4,8
E02004444,24307.333333333332,8
E02000289,24308.75,8
E02006253,24309.4,8
E02005631,24312,8
E02003375,24313,8
E02003229,24314,8
E02005165,24318.8,8
E02004451,24324.6,8
E02004733,24327,8
E02002018,24332,8
E02004691,24332.8,8
E02001832,24334.2,8
E02000857,24334.8,8
E02001037,24338.4,8
E02004754,24338.75,8
E02002359,24338.75,8
E02006035,24344.5,8
E02003376,24349.25,8
E02001268,24351.6,8
E02003139,24352,8
E02003079,24360.14285714286,8
E02005685,24360.8,8
E02005939,24364.5,8
E02004479,24366.2,8
E02006356,24373.333333333332,9
E02006405,24373.714285714286,9
E02003792,24378.5,9
E02004519,24386.8,9
E02004475,24395,9
E02004563,24396.5,9
E02002608,24400.666666666668,9
E02003120,24401.666666666668,9
E02003140,24402,9
E02000051,24405,9
E02000494,24416.8,9
E02006230,24417.166666666668,9
E02006664,24420,9
E02006634,24420.2,9
E02006803,24421.4,9
E02002353,24423.5,9
E02006679,24423.666666666668,9
E02004788,24429,9
E02006153,24429.25,9
E02006641,24430.5,9
E02003613,24430.75,9
E02002195,24431.25,9
E02003027,24436,9
E02005309,24441.5,9
E02002254,24443.75,9
E02003692,24444.2,9
E02001982,24446.5,9
E02002035,24450.25,9
E02003378,24450.4,9
E02003736,24453.5,9
E02004542,24458.75,9
E02002719,24462,9
E02000272,24466.25,9
E02005225,24478.25,9
E02003093,24486,9
E02005526,24487.25,9
E02004615,24495.2,9
E02001713,24495.714285714286,9
E02003765,24508.75,9
E02000762,24516.5,9
E02003077,24518.5,9
E02005482,24519.2,9
E02006604,24524,9
E02003151,24526.8,9
E02006517,24529.75,9
E02006002,24531.333333333332,9
E02000058,24532.5,9
E02003430,24537.75,9
E02006369,24545.25,9
E02000440,24547.8,9
E02006307,24548.2,9
E02004830,24548.5,9
E02003364,24548.6,9
E02004668,24550,9
E02004594,24553,9
E02005535,24553.75,9
E02006118,24556,9
E02006345,24558,9
E02006576,24559.4,9
E02000486,24559.8,9
E02005871,24561.4,9
E02006453,24561.6,9
E02000933,24562.8,9
E02005967,24564.75,9
E02004998,24568,9
E02001216,24570.6,9
E02006061,24575.4,9
E02004500,24581.2,9
E02003991,24583.8,9
E02000694,24585.8,9
E02005399,24586.75,9
E02003359,24592.2,9
E02005302,24594.5,9
E02004599,24605.5,9
E02006464,24606.25,9
E02006134,24611,9
E02004884,24615,9
E02003785,24619.666666666668,9
E02001112,24633,9
E02006348,24633.5,9
E02006525,24638.875,9
E02006635,24639.8,9
E02003735,24649.5,9
E02006385,24651.4,9
E02004027,24651.6,9
E02005342,24653.6,9
E02006154,24653.833333333332,9
E02001750,24654,9
E02004842,24655.8,9
E02005915,24658,9
E02003616,24660,9
E02002539,24662.833333333332,9
E02003182,24670.25,9
E02005025,24678.4,9
E02000146,24683.6,9
E02006225,24693,9
E02006450,24695.8,9
E02003820,24696.75,9
E02004367,24703.4,9
E02005161,24706,9
E02005479,24709.8,9
E02003076,24712,9
E02001565,24712.25,9
E02004470,24714.166666666668,9
E02000481,24716.8,9
E02006699,24718.25,9
E02004912,24726.571428571428,9
E02005351,24731,9
E02000837,24731.4,9
E02000960,24733,9
E02000471,24736.4,9
E02003609,24740.666666666668,9
E02004913,24745.1,9
E02005348,24747,9
E02004678,24748.6,9
E02000485,24755.2,9
E02000798,24759.285714285714,9
E02005273,24760.25,9
E02001450,24761,9
E02001646,24765.2,9
E02004568,24766,9
E02004895,24767.5,9
E02003837,24770.714285714286,9
E02001701,24781.25,9
E02005344,24782.4,9
E02000842,24789.6,9
E02005700,24809.833333333332,9
E02004918,24810.2,9
E02005050,24816,9
E02005407,24816.8,9
E02004246,24818.75,9
E02004625,24819.5,9
E02005358,24821.166666666668,9
E02003296,24823.6,9
E02005755,24832.25,9
E02004666,24842.571428571428,9
E02005852,24846.4,9
E02003869,24848.8,9
E02003657,24849.25,9
E02006291,24851.75,9
E02004707,24856.4,9
E02003258,24859.666666666668,9
E02006644,24864,9
E02002103,24867.5,9
E02004889,24873.5,9
E02005770,24877.428571428572,9
E02004179,24887.8,9
E02002321,24889.25,9
E02006360,24891.8,9
E02006462,24891.8,9
E02002612,24904.166666666668,9
E02004389,24905.666666666668,9
E02006191,24907.4,9
E02003722,24908,9
E02004157,24908.75,9
E02003224,24909.5,9
E02003601,24913.4,9
E02004679,24913.6,9
E02005341,24926,9
E02002590,24932.75,9
E02006037,24939,9
E02006825,24939,9
E02001990,24940.333333333332,9
E02006874,24944.6,9
E02006381,24952.25,9
E02002790,24952.5,9
E02004081,24955,9
E02002352,24955,9
E02000928,24966.4,9
E02005812,24982,9
E02003345,24986.25,9
E02006632,24987,9
E02005694,24991.8,9
E02004538,24995.333333333332,9
E02004716,25007.5,9
E02003875,25011.333333333332,9
E02006787,25011.4,9
E02004570,25013.666666666668,9
E02000854,25013.8,9
E02001011,25016,9
E02004897,25019.5,9
E02004839,25019.8,9
E02006507,25020,9
E02004278,25030.333333333332,9
E02005524,25043.75,9
E02004620,25050,9
E02003854,25053,9
E02002767,25055.5,9
E02006514,25060,9
E02002013,25065.2,9
E02002897,25073,9
E02001754,25075.75,9
E02003451,25080.6,9
E02003645,25083.75,9
E02006609,25085.75,9
E02004019,25088.75,9
E02005169,25091,9
E02004086,25094.4,9
E02006645,25095.25,9
E02006650,25100.571428571428,9
E02006441,25103.6,9
E02000616,25110.25,9
E02005364,25114.666666666668,9
E02003993,25117.4,9
E02004663,25123.75,9
E02004905,25123.75,9
E02003667,25129.166666666668,9
E02006533,25132.6,9
E02003699,25134,9
E02006432,25134.333333333332,9
E02006891,25135.25,9
E02000586,25139.4,9
E02000461,25143.25,9
E02000606,25143.4,9
E02001283,25150.4,9
E02000970,25152.6,9
E02000789,25161.25,9
E02005190,25162,9
E02003779,25164.666666666668,9
E02006595,25165,9
E02006682,25170.333333333332,9
E02000786,25171.14285714286,9
E02004907,25172,9
E02002632,25174,9
E02001979,25176.5,9
E02003787,25183.5,9
E02005380,25186.4,9
E02003659,25197.166666666668,9
E02006766,25197.5,9
E02005941,25199.75,9
E02006209,25203.333333333332,9
E02001003,25204.4,9
E02004956,25206.2,9
E02003191,25215.2,9
E02003885,25216.75,9
E02004312,25222.6,9
E02004843,25228.75,9
E02005927,25230.5,9
E02006530,25236.333333333332,9
E02006926,25246,9
E02000393,25246.25,9
E02002816,25249.4,9
E02003523,25261,9
E02004985,25267.75,9
E02005892,25268.25,9
E02001273,25270.2,9
E02004935,25283.25,9
E02006821,25295,9
E02004465,25300.5,9
E02006527,25304,9
E02006127,25313,9
E02000304,25319.4,9
E02005271,25321.8,9
E02006571,25326,9
E02006569,25327.2,9
E02001440,25340,9
E02002343,25351.25,9
E02006199,25354.6,9
E02006212,25355.6,9
E02003638,25357.4,9
E02000226,25360.6,9
E02005359,25361.25,9
E02005992,25363.833333333332,9
E02003422,25371.14285714286,9
E02002096,25374.5,9
E02004878,25375.75,9
E02000890,25376,9
E02005760,25377,9
E02000967,25379.5,9
E02004464,25381.85714285714,9
E02003092,25383.5,9
E02001270,25385.6,9
E02004380,25387.8,9
E02003219,25396.5,9
E02004423,25397.8,9
E02002779,25400.428571428572,9
E02004536,25403.75,9
E02002788,25409.8,9
E02006659,25431,9
E02001838,25432.8,9
E02000271,25434.25,9
E02003643,25448,9
E02000937,25456.6,9
E02006477,25460,9
E02005276,25461,9
E02004011,25462.285714285714,9
E02006425,25464,9
E02000757,25468.14285714286,9
E02005528,25471.4,9
E02006728,25472.2,9
E02006186,25472.428571428572,9
E02003091,25478,9
E02006648,25478.75,9
E02000236,25482.2,9
E02004705,25491,9
E02002402,25494,9
E02003844,25496,9
E02004981,25496,9
E02003501,25500,9
E02002696,25512.5,9
E02004883,25513.666666666668,9
E02005109,25517.75,9
E02004141,25518.666666666668,9
E02005372,25529.5,9
E02000784,25530.571428571428,9
E02005069,25530.6,9
E02003621,25531.333333333332,9
E02003007,25540.2,9
E02006357,25540.5,9
E02004131,25542.25,9
E02005599,25547.25,9
E02003494,25551.5,9
E02005090,25561,9
E02005811,25564.5,9
E02006417,25571.25,9
E02005455,25578.428571428572,9
E02003778,25584.75,9
E02004598,25586.666666666668,9
E02000845,25587,9
E02005817,25588,9
E02000612,25594.2,9
E02005919,25599,9
E02004383,25605.2,9
E02004682,25609.5,9
E02003037,25617.8,9
E02004652,25619,9
E02002604,25626.8,9
E02005355,25639.5,9
E02000219,25643.6,9
E02004072,25652.666666666668,9
E02003473,25652.75,9
E02003177,25657,9
E02004746,25658.285714285714,9
E02000084,25659,9
E02000713,25659,9
E02001287,25667.5,9
E02002603,25670.8,9
E02006523,25673.428571428572,9
E02001117,25686,9
E02005334,25694.75,9
E02003789,25697.6,9
E02002575,25699.6,9
E02005732,25702.333333333332,9
E02006415,25709.25,9
E02000852,25711.6,9
E02006867,25718,9
E02005905,25721.75,9
E02002131,25722.6,9
E02000691,25722.6,9
E02006205,25728.5,9
E02005363,25733.25,9
E02004106,25743.25,9
E02003853,25752.5,9
E02006652,25753.666666666668,9
E02005935,25758.75,9
E02004593,25765.8,9
E02000768,25772.25,9
E02004556,25777.75,9
E02000031,25782.6,9
E02003790,25785.833333333332,9
E02006591,25790,9
E02003776,25793.5,9
E02004540,25796.75,9
E02006559,25802.6,9
E02006006,25810.5,9
E02005810,25827,9
E02001830,25828.333333333332,9
E02000600,25830.2,9
E02004887,25831,9
E02003770,25832.25,9
E02006675,25836,9
